8.642268360000000E-01	1.093852665000000E+00	1.175944048000000E+00	0.000000000000000E+00	1.179300651000000E+00	1.281910070000000E+00	1.146335392000000E+00	1.123014486000000E+00	1.187508292000000E+00	1.088757898000000E+00	1.071660604000000E+00	1.160398916000000E+00	1.042537265000000E+00	0.000000000000000E+00	9.994637150000000E-01	9.436521790000000E-01	8.195476750000000E-01	7.505235250000000E-01	8.264618490000000E-01	8.982225930000000E-01	0.000000000000000E+00	8.911993830000000E-01	8.514311250000000E-01	7.674668850000000E-01	7.219496430000000E-01	7.081469510000000E-01	6.377502280000000E-01	5.940801860000000E-01	5.816543420000000E-01	5.415354570000000E-01	0.000000000000000E+00	4.656484440000000E-01	4.435419020000000E-01	5.316965500000000E-01
8.147009120000000E-01	1.049271850000000E+00	1.121246391000000E+00	1.114077799000000E+00	1.141161520000000E+00	1.142395125000000E+00	1.038133061000000E+00	1.018128136000000E+00	1.072699654000000E+00	9.874034630000000E-01	9.744987160000000E-01	1.043601971000000E+00	1.015177747000000E+00	9.644994610000000E-01	9.604800890000000E-01	9.159035510000000E-01	7.873841530000000E-01	7.266018510000000E-01	8.129905410000000E-01	8.889288660000000E-01	8.899037770000000E-01	8.389368660000000E-01	8.231757990000000E-01	7.498393760000000E-01	7.077257720000000E-01	6.916931840000000E-01	6.232035240000000E-01	5.820135200000000E-01	5.681808960000000E-01	5.141652490000000E-01	4.945943310000000E-01	4.633886170000000E-01	4.429133400000000E-01	5.195016060000000E-01
7.690233230000000E-01	1.046340702000000E+00	0.000000000000000E+00	1.128739953000000E+00	1.083607544000000E+00	0.000000000000000E+00	1.037316359000000E+00	1.017972065000000E+00	0.000000000000000E+00	9.896868080000000E-01	9.726279980000000E-01	0.000000000000000E+00	9.691816010000000E-01	9.849383920000000E-01	0.000000000000000E+00	9.235446320000000E-01	7.559069170000000E-01	7.011387060000000E-01	8.099802890000000E-01	0.000000000000000E+00	8.499516540000000E-01	8.225707560000000E-01	0.000000000000000E+00	7.525909350000000E-01	7.121620460000000E-01	0.000000000000000E+00	6.291299590000000E-01	5.853487430000000E-01	0.000000000000000E+00	5.097631820000000E-01	4.739009830000000E-01	0.000000000000000E+00	4.457824870000000E-01	5.094766950000000E-01
7.131519230000000E-01	9.199614060000000E-01	9.487255660000000E-01	9.589257900000000E-01	9.265292290000000E-01	9.828538770000000E-01	8.993664040000000E-01	8.885055490000000E-01	9.436564550000000E-01	8.628521250000000E-01	8.479868650000000E-01	9.053078040000000E-01	8.328287040000000E-01	8.375600180000000E-01	8.246060970000000E-01	8.188100780000000E-01	7.096242830000000E-01	6.590806890000000E-01	7.393847350000000E-01	8.018218200000000E-01	7.674305400000000E-01	7.486378410000000E-01	7.523578970000000E-01	6.897241200000000E-01	6.532034270000000E-01	6.432362420000000E-01	5.787360220000000E-01	5.374433950000000E-01	5.238758790000000E-01	4.660760370000000E-01	4.314966160000000E-01	4.258759100000000E-01	4.123725320000000E-01	4.852578450000000E-01
6.652080920000000E-01	8.516620250000000E-01	8.719277800000000E-01	8.815464780000000E-01	8.556920860000000E-01	9.021115490000000E-01	8.322151090000000E-01	8.216300520000000E-01	8.714788080000000E-01	8.012381560000000E-01	7.881196120000000E-01	8.314176490000000E-01	7.695834690000000E-01	7.746376150000000E-01	7.601315330000000E-01	7.654999590000000E-01	6.675427480000000E-01	6.222157850000000E-01	6.979274850000000E-01	7.555391870000000E-01	7.239400870000000E-01	7.055471870000000E-01	7.103020180000000E-01	6.534728110000000E-01	6.206614850000000E-01	6.093088990000000E-01	5.505448350000000E-01	5.123693600000000E-01	4.972881650000000E-01	4.416262860000000E-01	4.108994750000000E-01	4.046972430000000E-01	3.926989920000000E-01	4.616739700000000E-01
6.219635050000000E-01	8.392725260000000E-01	0.000000000000000E+00	8.792225120000000E-01	8.548796600000000E-01	0.000000000000000E+00	8.339425830000000E-01	8.223270280000000E-01	0.000000000000000E+00	8.036070200000000E-01	7.897102570000000E-01	0.000000000000000E+00	7.718518480000000E-01	7.740090530000000E-01	0.000000000000000E+00	7.599583570000000E-01	6.308788130000000E-01	5.881473370000000E-01	6.806099810000000E-01	0.000000000000000E+00	7.106996790000000E-01	6.922426400000000E-01	0.000000000000000E+00	6.443522590000000E-01	6.107071280000000E-01	0.000000000000000E+00	5.430598250000000E-01	5.059383660000000E-01	0.000000000000000E+00	4.362920680000000E-01	4.043423410000000E-01	0.000000000000000E+00	3.855475050000000E-01	4.394819090000000E-01
5.705476220000000E-01	7.331525710000000E-01	7.556225680000000E-01	7.592228980000000E-01	7.377598830000000E-01	7.854685380000000E-01	7.227727590000000E-01	7.115676920000000E-01	7.575274930000000E-01	6.962791160000000E-01	6.819975200000000E-01	7.270273060000000E-01	6.714338420000000E-01	6.737193250000000E-01	6.680815150000000E-01	6.689794600000000E-01	5.837196150000000E-01	5.455911740000000E-01	6.141000760000000E-01	6.641198690000000E-01	6.392403880000000E-01	6.242874720000000E-01	6.306457750000000E-01	5.797558300000000E-01	5.504635930000000E-01	5.430042380000000E-01	4.888859690000000E-01	4.565257540000000E-01	4.440699790000000E-01	3.934430040000000E-01	3.649995380000000E-01	3.612581020000000E-01	3.500722770000000E-01	4.110833400000000E-01
5.266338520000000E-01	6.724408230000000E-01	6.882681660000000E-01	6.976431360000000E-01	6.767338530000000E-01	7.126495020000000E-01	6.605580220000000E-01	6.527202480000000E-01	6.902799900000000E-01	6.374722920000000E-01	6.286061580000000E-01	6.659585180000000E-01	6.178778570000000E-01	6.251554850000000E-01	6.131978550000000E-01	6.179740650000000E-01	5.413858000000000E-01	5.054359440000000E-01	5.689569770000000E-01	6.178650290000000E-01	5.949460610000000E-01	5.820904870000000E-01	5.850750840000000E-01	5.401864020000000E-01	5.128867470000000E-01	5.046641390000000E-01	4.548324870000000E-01	4.262436390000000E-01	4.137322770000000E-01	3.688500100000000E-01	3.421981570000000E-01	3.361605480000000E-01	3.271939300000000E-01	3.842882440000000E-01
4.851637750000000E-01	6.580288110000000E-01	0.000000000000000E+00	7.026203150000000E-01	6.759898420000000E-01	0.000000000000000E+00	6.544691020000000E-01	6.448974390000000E-01	0.000000000000000E+00	6.300236280000000E-01	6.224124780000000E-01	0.000000000000000E+00	6.218844010000000E-01	6.335576810000000E-01	0.000000000000000E+00	6.070554860000000E-01	5.055727740000000E-01	4.719041250000000E-01	5.468033990000000E-01	0.000000000000000E+00	5.825522870000000E-01	5.679093750000000E-01	0.000000000000000E+00	5.251586570000000E-01	4.976794130000000E-01	0.000000000000000E+00	4.429646520000000E-01	4.130224730000000E-01	0.000000000000000E+00	3.594707640000000E-01	3.344181080000000E-01	0.000000000000000E+00	3.151849890000000E-01	3.589063420000000E-01
4.382162350000000E-01	5.677704070000000E-01	6.070362440000000E-01	5.902126100000000E-01	6.106151950000000E-01	6.197357470000000E-01	5.620299750000000E-01	5.514149870000000E-01	5.896973610000000E-01	5.407615150000000E-01	5.352455690000000E-01	5.804613580000000E-01	5.599304950000000E-01	5.322053850000000E-01	5.463223580000000E-01	5.282031170000000E-01	4.605408490000000E-01	4.310583330000000E-01	4.869938710000000E-01	5.375887770000000E-01	5.411228300000000E-01	5.143298720000000E-01	5.089015830000000E-01	4.664394910000000E-01	4.411986940000000E-01	4.362407560000000E-01	3.932890700000000E-01	3.679648930000000E-01	3.594515220000000E-01	3.252654870000000E-01	3.118925250000000E-01	2.944830890000000E-01	2.815526850000000E-01	3.283591200000000E-01
3.985185290000000E-01	5.044375150000000E-01	5.427049230000000E-01	0.000000000000000E+00	5.391687320000000E-01	5.784730520000000E-01	5.221954400000000E-01	5.139984880000000E-01	5.413280750000000E-01	5.015405750000000E-01	4.990541230000000E-01	5.402569550000000E-01	4.954324130000000E-01	0.000000000000000E+00	4.893734250000000E-01	4.721029560000000E-01	4.208089360000000E-01	3.953928260000000E-01	4.435055560000000E-01	4.914964220000000E-01	0.000000000000000E+00	4.934783150000000E-01	4.737149800000000E-01	4.321294530000000E-01	4.104227100000000E-01	4.033396370000000E-01	3.657798940000000E-01	3.411569690000000E-01	3.344352120000000E-01	3.136285510000000E-01	0.000000000000000E+00	2.701723060000000E-01	2.567801030000000E-01	3.008200120000000E-01
3.778700780000000E-01	4.706234850000000E-01	4.764708150000000E-01	5.150653320000000E-01	5.217272260000000E-01	0.000000000000000E+00	4.886956900000000E-01	4.805564630000000E-01	0.000000000000000E+00	4.708672130000000E-01	4.681284820000000E-01	0.000000000000000E+00	4.774606920000000E-01	4.667045980000000E-01	4.305131520000000E-01	4.404033710000000E-01	3.971523700000000E-01	3.746503050000000E-01	4.153314740000000E-01	4.414124900000000E-01	4.657040310000000E-01	4.630743360000000E-01	0.000000000000000E+00	4.259293590000000E-01	4.048297970000000E-01	0.000000000000000E+00	3.607749220000000E-01	3.368126270000000E-01	0.000000000000000E+00	2.965547750000000E-01	2.699820270000000E-01	2.428833400000000E-01	2.373524290000000E-01	2.771420670000000E-01
4.121052870000000E-01	5.174940580000000E-01	5.082281250000000E-01	5.135174460000000E-01	5.217999170000000E-01	5.480049350000000E-01	5.135751710000000E-01	5.099534610000000E-01	5.309675040000000E-01	4.967750540000000E-01	4.924285740000000E-01	5.169916370000000E-01	4.817793780000000E-01	4.673951600000000E-01	4.585867510000000E-01	4.781533920000000E-01	4.227630350000000E-01	3.903964060000000E-01	4.256535610000000E-01	4.399757790000000E-01	4.458380740000000E-01	4.412842120000000E-01	4.447348850000000E-01	4.127851590000000E-01	3.936781800000000E-01	3.857677150000000E-01	3.498606180000000E-01	3.273970360000000E-01	3.165939070000000E-01	2.826216670000000E-01	2.560574710000000E-01	2.363796550000000E-01	2.315029610000000E-01	2.654944420000000E-01
6.014796770000000E-01	5.921624320000000E-01	5.872857380000000E-01	5.880960260000000E-01	5.863364820000000E-01	5.887224490000000E-01	5.793645830000000E-01	5.753430740000000E-01	5.720997830000000E-01	5.633020640000000E-01	5.578502570000000E-01	5.540746130000000E-01	5.412126250000000E-01	5.330285010000000E-01	5.268198550000000E-01	5.379479550000000E-01	5.780048380000000E-01	5.015106430000000E-01	5.273329660000000E-01	5.350937730000000E-01	5.318355170000000E-01	5.195016060000000E-01	5.076872200000000E-01	4.835154050000000E-01	4.602736040000000E-01	4.398624670000000E-01	4.112372740000000E-01	3.843288650000000E-01	3.578608780000000E-01	3.286220890000000E-01	3.000503450000000E-01	2.765840580000000E-01	2.652378860000000E-01	2.862925500000000E-01
